,artist,title,text
10,taylor swift,me,"I promise that you'll never find another like me

I know that I'm a handful, baby, uh
I know I never think before I jump
And you're the kind of guy the ladies want
(And there's a lot of cool chicks out there)
I know that I went psycho on the phone
I never leave well enough alone
And trouble's gonna follow where I go
(And there's a lot of cool chicks out there)

But one of these things is not like the others
Like a rainbow with all of the colors
Baby doll, when it comes to a lover
I promise that you'll never find another like

Me-e-e, ooh-ooh-ooh-ooh
I'm the only one of me
Baby, that's the fun of me
Eeh-eeh-eeh, ooh-ooh-ooh-ooh
You're the only one of you
Baby, that's the fun of you
And I promise that nobody's gonna love you like me-e-e

I know I tend to make it about me
I know you never get just what you see
But I will never bore you, baby
(And there's a lot of lame guys out there)
And when we had that fight out in the rain
You ran after me and called my name
I never wanna see you walk away
(And there's a lot of lame guys out there)

'Cause one of these things is not like the others
Livin' in winter, I am your summer
Baby doll, when it comes to a lover
I promise that you'll never find another like

Me-e-e, ooh-ooh-ooh-ooh
I'm the only one of me
Let me keep you company
Eeh-eeh-eeh, ooh-ooh-ooh-ooh
You're the only one of you
Baby, that's the fun of you
And I promise that nobody's gonna love you like me-e-e

Hey, kids!
Spelling is fun!
Girl, there ain't no I in ""team""
But you know there is a ""me""
Strike the band up, one, two, three
I promise that you'll never find another like me
Girl, there ain't no I in ""team""
But you know there is a ""me""
And you can't spell ""awesome"" without ""me""
I promise that you'll never find another like

Me-e-e (yeah), ooh-ooh-ooh-ooh (and I won't stop, baby)
I'm the only one of me (I'm the only one of me)
Baby, that's the fun of me (baby, that's the fun of me)
Eeh-eeh-eeh, ooh-ooh-ooh-ooh (oh)
You're the only one of you (oh)
Baby, that's the fun of you
And I promise that nobody's gonna love you like me-e-e

Girl, there ain't no I in ""team"" (ooh-ooh-ooh-ooh)
But you know there is a ""me""
I'm the only one of me (oh-oh)
Baby, that's the fun of me
(Eeh-eeh-eeh, ooh-ooh-ooh-ooh)
Strike the band up, one, two, three
You can't spell ""awesome"" without ""me""
You're the only one of you
Baby, that's the fun of you
And I promise that nobody's gonna love you like me-e-e"
11,taylor swift,wildes dreams,"He said, ""Let's get out of this town
Drive out of the city, away from the crowds""
I thought Heaven can't help me now
Nothing lasts forever
But this is gonna take me down

He's so tall and handsome as hell
He's so bad, but he does it so well
I can see the end as it begins
My one condition is

Say you'll remember me
Standing in a nice dress
Staring at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just in your wildest dreams, ah-ah, ha
Wildest dreams, ah-ah, ha

I said, ""No one has to know what we do""
His hands are in my hair, his clothes are in my room
And his voice is a familiar sound
Nothing lasts forever
But this is getting good now

He's so tall and handsome as hell
He's so bad, but he does it so well
And when we've had our very last kiss
My last request is

Say you'll remember me
Standing in a nice dress
Staring at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just in your wildest dreams, ah-ah, ha (ha-ah, ha)
Wildest dreams, ah-ah, ha

You'll see me in hindsight
Tangled up with you all night
Burning it down
Someday when you leave me
I bet these memories
Follow you around

You'll see me in hindsight
Tangled up with you all night
Burning (burning) it (it) down (down)
Someday when you leave me
I bet these memories
Follow (follow) you (you) around (follow you around)

Say you'll remember me
Standing in a nice dress
Staring at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just pretend

Say you'll remember me
Standing in a nice dress
Staring at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just (pretend, just pretend) in your wildest dreams, ah-ah, ha (ah)
In your wildest dreams, ah-ah, ha
Even if it's just stayed in your wildest dreams, ah-ah, ha
In your wildest dreams, ah-ah, ha"
12,taylor swift,lavender haze,"Meet me at midnight
(Ooh, ooh, ooh, whoa whoa whoa whoa whoa)

Staring at the ceiling with you
Oh, you don't ever say too much
And you don't really read into
My melancholia

I've been under scrutiny (yeah, oh yeah)
You handle it beautifully (yeah, oh yeah)
All this shit is new to me (yeah, oh yeah)

I feel a lavender haze creeping up on me
So real, I'm damned if I do give a damn what people say
No deal, the 1950s shit they want from me
I just wanna stay in that lavender haze
(Ooh, ooh, whoa whoa whoa whoa whoa)

All they keep asking me (all they keep asking me)
Is if I'm gonna be your bride
The only kind of girl they see (the only kind of girl they see)
Is a one night or a wife

I find it dizzying (yeah, oh yeah)
They're bringing up my history (yeah, oh yeah)
But you aren't even listening (yeah, oh yeah)

I feel a lavender haze creeping up on me
So real, I'm damned if I do give a damn what people say
No deal, the 1950s shit they want from me
I just wanna stay in that lavender haze (ooh, ooh, whoa whoa whoa whoa whoa)
That lavender haze

Talk your talk and go viral
I just need this love spiral
Get it off your chest
Get it off my desk (get it off my desk)
Talk your talk and go viral
I just need this love spiral
Get it off your chest
Get it off my desk

I feel (I feel) a lavender haze creeping up on me
So real, I'm damned if I do give a damn what people say
No deal (no deal), the 1950s shit they want from me
I just wanna stay in that lavender haze
(Ooh, ooh, whoa whoa whoa whoa whoa)

Get it off your chest
Get it off my desk
That lavender haze
I just wanna stay
I just wanna stay
In that lavender haze"
13,taylor swift,karma,"You're talking shit for the hell of it
Addicted to betrayal, but you're relevant
You're terrified to look down
'Cause if you dare, you'll see the glare
Of everyone you burned just to get there
It's coming back around

And I keep my side of the street clean
You wouldn't know what I mean

'Cause karma is my boyfriend
Karma is a god
Karma is the breeze in my hair on the weekend
Karma's a relaxing thought
Aren't you envious that for you it's not?
Sweet like honey, karma is a cat
Purring in my lap 'cause it loves me
Flexing like a goddamn acrobat
Me and karma vibe like that

Spider-boy, king of thieves
Weave your little webs of opacity
My pennies made your crown
Trick me once, trick me twice
Don't you know that cash ain't the only price?
It's coming back around

And I keep my side of the street clean
You wouldn't know what I mean

'Cause karma is my boyfriend
Karma is a god
Karma is the breeze in my hair on the weekend
Karma's a relaxing thought
Aren't you envious that for you it's not?
Sweet like honey, karma is a cat
Purring in my lap 'cause it loves me
Flexing like a goddamn acrobat
Me and karma vibe like that

Ask me what I learned from all those years
Ask me what I earned from all those tears
Ask me why so many fade, but I'm still here
(I'm still, I'm still here)

'Cause karma is the thunder
Rattling your ground
Karma's on your scent like a bounty hunter
Karma's gonna track you down
Step by step from town to town
Sweet like justice, karma is a queen
Karma takes all my friends to the summit
Karma is the guy on the screen
Coming straight home to me

'Cause karma is my boyfriend (karma is my boyfriend)
Karma is a god
Karma is the breeze in my hair on the weekend (weekend)
Karma's a relaxing thought
Aren't you envious that for you it's not?
Sweet like honey, karma is a cat
Purring in my lap 'cause it loves me
Flexing like a goddamn acrobat
Me and karma vibe like that

Karma is my boyfriend
Karma is a god

Karma's a relaxing thought"
14,taylor swift,willow,"I'm like the water when your ship rolled in that night
Rough on the surface but you cut through like a knife
And if it was an open-shut case
I never would've known from that look on your face
Lost in your current like a priceless wine
The more that you say
The less I know
Wherever you stray
I follow
I'm begging for you to take my hand
Wreck my plans
That's my man

Life was a willow and it bent right to your wind (oh)
Head on the pillow, I could feel you sneaking in
As if you were a mythical thing
Like you were a trophy or a champion ring
And there was one prize I'd cheat to win
The more that you say
The less I know
Wherever you stray
I follow
I'm begging for you to take my hand
Wreck my plans
That's my man
You know that my train could take you home
Anywhere else is hollow
I'm begging for you to take my hand
Wreck my plans
That's my man

Life was a willow and it bent right to your wind (oh)
They count me out time and time again
Life was a willow and it bent right to your wind (oh)
But I come back stronger than a 90's trend

Wait for the signal and I'll meet you after dark
Show me the places where the others gave you scars
Now this is an open-shut case
Guess I should've known from the look on your face
Every bait and switch was a work of art

The more that you say
The less I know
Wherever you stray
I follow
I'm begging for you to take my hand
Wreck my plans
That's my man
You know that my train could take you home
Anywhere else is hollow
I'm begging for you to take my hand
Wreck my plans
That's my man

The more that you say
The less I know
Wherever you stray
I follow
Begging for you to take my hand
Wreck my plans
That's my man
You know that my train could take you home
Anywhere else is hollow
Begging for you to take my hand
Wreck my plans
That's my man

Hey, that's my man
That's my man
Yeah, that's my man
Every bait and switch was a work of art
That's my man
Hey, that's my man
I'm begging for you to take my hand
Wreck my plans
That's my man"
15,katy perry,one of the boys,"I saw a spider, I didn't scream
'Cause, I can belch the alphabet just double dog dare me
And I chose guitar over ballet
And I tape these suckers down, 'cause, they just get in my way

The way you look at me is kinda like a little sister
Rubbed by your goodbyes
And it leaves me nothing but blisters
I saw a spider, I didn't scream
'Cause, I can belch the alphabet just double dog dare me
And I chose guitar over ballet
And I tape these suckers down, 'cause, they just get in my way

The way you look at me is kinda like a little sister
Rubbed by your goodbyes
And it leaves me nothing but blisters

So I don't wanna be one of the boys
One of your guys
Just give me a chance to prove to you tonight
That I just wanna be one of the girls
Pretty in pearls and not one of the boys

So over the summer something changed
I started reading Seventeen and shaving my legs
And I study Lolita religiously
And I walked right into school and caught you staring at me

'Cause, I know what you know
But now you're gonna have to take a number
It's okay
Maybe one day, but not until you give me my diamond ring

'Cause, I don't wanna be one of the boys
One of your guys
Just give me a chance to prove to you tonight
That I just wanna be your homecoming queen
Pin-up poster dream and not one of the boys

I wanna be a flower, not a dirty weed
I wanna smell like roses, not a baseball team
And I swear maybe one day
You're gonna wanna make out, make out, make out with me

Don't wanna be
Don't wanna be
Don't wanna be

'Cause, I don't wanna be one of the boys
One of your guys
Just give me a chance to prove to you tonight
That I just wanna be one of the girls
Pretty in pearls and not one of the boys"
16,katy perry,i kissed a girl,"This was never the way I planned
Not my intention
I got so brave, drink in hand
Lost my discretion
It's not what I'm used to
Just wanna try you on
I'm curious for you
Caught my attention

I kissed a girl and I liked it
The taste of her cherry chapstick
I kissed a girl just to try it
I hope my boyfriend don't mind it
It felt so wrong, it felt so right
Don't mean I'm in love tonight
I kissed a girl and I liked it
I liked it

No, I don't even know your name
It doesn't matter
You're my experimental game
Just human nature
It's not what good girls do
Not how they should behave
My head gets so confused
Hard to obey

I kissed a girl and I liked it
The taste of her cherry chapstick
I kissed a girl just to try it
I hope my boyfriend don't mind it
It felt so wrong, it felt so right
Don't mean I'm in love tonight
I kissed a girl and I liked it
I liked it

Us girls, we are so magical
Soft skin, red lips, so kissable
Hard to resist, so touchable
Too good to deny it
Ain't no big deal, it's innocent

I kissed a girl and I liked it
The taste of her cherry chapstick
I kissed a girl just to try it
I hope my boyfriend don't mind it
It felt so wrong, it felt so right
Don't mean I'm in love tonight
I kissed a girl and I liked it
I liked it"
17,katy perry,thinking of you,"Comparisons are easily done
Once you've had a taste of perfection
Like an apple hanging from a tree
I picked the ripest one
I still got the seed

You said move on, where do I go?
I guess second best is all I will know

'Cause when I'm with him
I am thinking of you (thinking of you, thinking of you)
Thinking of youComparisons are easily done
Once you've had a taste of perfection
Like an apple hanging from a tree
I picked the ripest one
I still got the seed

You said move on, where do I go?
I guess second best is all I will know

'Cause when I'm with him
I am thinking of you (thinking of you, thinking of you)
Thinking of you
What you would do if you were the one
Who was spending the night (spending the night, spending the night)
Oh I wish that I
Was looking into your eyes (eyes)

You're like an Indian summer in the middle of winter
Like a hard candy with a surprise center
How do I get better once I've had the best
You said, there's tons of fish in the water
So the waters I will test

He kissed my lips, I taste your mouth (I taste your mouth), oh
He pulled me in, I was disgusted with myself

'Cause when I'm with him
I am thinking of you (thinking of you, thinking of you)
Thinking of you
What you would do if you were the one
Who was spending the night (spending the night, spending the night)
Oh, I wish that I
Was looking into your

The best
And yes, I do regret
How I could let myself let you go
Now, now the lesson's learned
I touched it, I was burned
Oh, I think you should know

'Cause when I'm with him
I am thinking of you (thinking of you, thinking of you) (oh)
Thinking of you (oh)
What you would do if you were the one
Who was spending the night (spending the night, spending the night)
Oh, I wish that I
Was looking into your, your eyes

Looking into your eyes
Looking into your eyes
Oh, won't you walk through
And bust in the door and take me away
Oh, no more mistakes
'Cause in your eyes, I'd like to stay, stay"
18,katy perry,mannequin,"How do I get closer to you
When you keep it all on mute
How will I know the right way to love you?
Usually the queen of figuring out
Breaking down the man is no work out
But I have no clue
How to get through to you

I wanna hit you just to see if you cry
I keep knockin' on wood
Hopin' there's a real boy inside
How do I get closer to you
When you keep it all on mute
How will I know the right way to love you?
Usually the queen of figuring out
Breaking down the man is no work out
But I have no clue
How to get through to you

I wanna hit you just to see if you cry
I keep knockin' on wood
Hopin' there's a real boy inside

'Cause you're not a man
You're just a mannequin
I wish you could feel that my love is real
But you're not a man

I wish I could just turn you on
Put a battery in, make you talk
Even pull a string, for you to say anything
But with you there is no guarantee
Only expired warranty
A bunch of broken parts
And I can't seem to find your heart

Oh, I'm such a fool
I'm such a fool
I'm such a fool
This one's outta my hands
I can't put you back together again

'Cause you're not a man
You're just a mannequin
I wish you could feel
That my love is real but you're not a man
You're just a, a toy
Could you ever be a real, real boy and understand?
But you're not a man

If the past is the problem
Our future could solve 'em, baby
I could bring you to life
If you let me inside, baby
It'll hurt, but in the end
You'll be a man

You're not a man
You're just a mannequin
I wish you could feel that my love is real
A toy, could you ever be a real, real boy?
And understand
But you're not a man

You're not a man
You're just a mannequin
I wish you could feel that my love is real
But you're not a man"
19,katy perry,ur so gay,"I hope you hang yourself with your H&M scarf
While jerking off listening to Mozart
You bitch and moan about LA
Wishing you were in the rain reading Hemingway
You don't eat meat
And drive electrical cars
You're so indie rock it's almost an art
You need SPF 45 just to stay alive

You're so gay and you don't even like boys
No you don't even like
No you don't even like
No you don't even like boys
You're so gay and you don't even like boys
No you don't even like
No you don't even like
No you don't even like...

You're so sad maybe you should buy a happy meal
You're so skinny you should really Super Size the deal
Secretly you're so amused
That nobody understands you
I'm so mean cause I cannot get you outta your head
I'm so angry cause you'd rather MySpace instead
I can't believe I fell in love with
Someone that wears more makeup than

You're so gay and you don't even like boys
No you don't even like
No you don't even like
No you don't even like boys
You're so gay and you don't even like boys
No you don't even like
No you don't even like
No you don't even like...

Hey
Oh

Oh oh oh oh oh
La la la
La la la

Dooredoo ba ba ba dooredoo da da day
You're so gay

You're so gay

You walk around like you're oh so debonair
You pull 'em down and there's really nothing there
I wish you would just be real with me
You're so gay and you don't even like boys
No you don't even like
No you don't even like
No you don't even like boys
You're so gay and you don't even like boys
No you don't even like
No you don't even like
Oh no no no no no no no
You're so gay and you don't even like boys
No you don't even like
No you don't even like
No you don't even like boys
You're so gay and you don't even like boys
No you don't even like
No you don't even like
No you don't even like... penis"
20,katy perry,hot n coldd,"You change your mind
Like a girl changes clothes
Yeah you, PMS
Like a bitch
I would know
And you over think
Always speak
Cryptically

I should know
That you're no good for me

'Cause you're hot then you're cold
You're yes then you're no
You're in then you're out
You're up then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
(You) You don't really want to stay, no
(You) But you don't really want to go
You're hot then you're cold
You're yes then you're no
You're in then you're out
You're up then you're down

We used to be
Just like twins
So in sync
The same energy
Now's a dead battery
Used to laugh 'bout nothing
Now you're plain boring

I should know
That you're not gonna change

'Cause you're hot then you're cold
You're yes then you're no
You're in then you're out
You're up then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
(You) You don't really want to stay, no
(You) But you don't really want to go
You're hot then you're cold
You're yes then you're no
You're in then you're out
You're up then you're down

Someone call the doctor
Got a case of a love bipolar
Stuck on a roller coaster
Can't get off this ride

You change your mind
Like a girl changes clothes

'Cause you're hot then you're cold
You're yes then you're no
You're in then you're out
You're up then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up

You're hot then you're cold
You're yes then you're no
You're in then you're out
You're up then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
(You) You don't really want to stay, no
(You) But you don't really want to go
You're hot then you're cold
You're yes then you're no
You're in then you're out
You're up then you're down"
21,katy perry,if you can afford me,"If you want me, a cherry on top, the pick of the peck,
The creme de la crop.
If you want me you better do better than that tonight.
Oh, Oh.
If you want me, it takes more than a wink,
And more than a drink and more than you think.
If you want me you're gonna' have to break the bank, tonight.
Cause some don't have the patience, some call me high-maintenance
But you pay the bill, cause, that's the deal.

If you wanna ride, just name your price don't play cheap, with your heart
Don't make a bet if you can't write the check, for me, for me.
Cause I can be bought, but you'll pay the cost
If you can afford me

If you want me, I'm not a piece of ass, a one night stand, a storage ship
I think you better walk by, tonight
Oh, no.
If you want me, then stop begging I don't put out for charity
If you want me there's no discount price tonight
But I don't need your dollar bills I just want something real
Cause, nothings free, except a lovin' me

If you wanna ride, just name your price don't play cheap, with your heart
Don't make a bet if you can't write the check, for me, for me.
Cause I can be bought, but you'll pay the cost
If you can afford me

If you want me, a cherry on top,
The pick of the peck, the crĂ¨me de la crop

If you wanna ride, just name your price don't play cheap, with your heart
Don't make a bet if you can't write the check, for me, for me.
Cause I can be bought, but you'll pay the cost
If you can afford me

If you wanna ride, just name your price don't play cheap, with your heart
Don't make a bet if you can't write the check, for me, for me.
Cause I can be bought, but you'll pay the cost
If you can afford me"
22,katy perry,lost,"I'm out on my own again
Face down in the porcelain
Feeling so high but looking so low
Party favors on the floor
Group of girls banging on the door
So many new fair-weather friends

Oh oh oh, have you ever been so lost
Known the way and still so lost

Caught in the eye of a hurricane
Slowly waving goodbye like a pageant parade
So sick of this town pulling me down, oh
My mother says I should come back home
But can't find the way 'cause the way is gone
So if I pray am I just sending words into outer space

Have you ever been so lost
Known the way and still so lost

Another night waiting for someone to take me home
Have you ever been so lost

Is there a light, is there a light
At the end of the road
I'm pushing everyone away
'Cause I can't feel this anymore
Can't feel this anymore
Have you ever been so lost
Know the way and still so lost
Another night waiting for someone to take me home
Have you ever been so lost
Have you ever been so lost"
23,katy perry,self inflicted,"Remember when I dove
Into the crowd
And I got a bloody knee
Under my skin
A mark from wiping out
It brings back the memories
Every bone's been broken
And my heart is still wide open

I can't stop
Don't care if I lose
Baby you are the weapon I choose
These wounds are self inflicted
I'm going down in flames for you
Baby you are the weapon I choose
These wounds are self inflicted
One more thing I'm addicted too

With each scar there's a map
That tells a story
What a souvenir of Young
Love's like jumping out
An airplane riding a tidal
Wave on an ocean of emotion
My heart rips me wide open

I can't stop
Don't care if I lose
Baby you are the weapon I choose
These wounds are self inflicted
I'm going down in flames for you
Baby you are the weapon I choose
These wounds are self inflicted
One more thing I'm addicted too

And I cover up these scars
(We'll make it we'll make it
But we break it)
And I can't stop seeing stars
(Lets hope not die)
Whenever you're around
Around

I can't stop
Don't care if I lose
Baby you are the weapon I choose
These wounds are self inflicted
I'm going down in flames for you
Baby you are the weapon I choose
These wounds are self inflicted
One more thing I'm addicted too

I can't stop no I can't stop
No I can't stop
Oh I'm going out in flames
Oh I'm going down in flames
Oh
Baby you are the weapon I choose
Baby you are the weapon I choose"
